id,source_table,source_id,district,project_name,road,builder,household,use_zoning,main_use,main_material,declare_date,selling_period,building_lands,building_permit_date,building_permit_no,first_registration_date,address_seed,address_norm,lon,lat,center_source,match_level,extra,created_at,updated_at,geom_center_wkt
891,presale_csv,安定區|展泓?敦旭|新吉里124-2號對面|(114)南工照字第00819號,安定區,展泓?敦旭,新吉里124-2號對面,展泓建設股份有限公司,47,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1140730,自售:1140928~售完為止,新庄段646地號,,(114)南工照字第00819號,,台南市安定區新吉里124-2號對面,台南市安定區新吉里124號,,,NONE,NONE,"{'builder': '展泓建設股份有限公司', 'main_use': '住家用', 'household': '47', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1140730', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1140928~售完為止', 'building_permit_no': '(114)南工照字第00819號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
573,presale_csv,安定區|幸福IDO|蘇厝112之28號旁|(112)南工造字第02555號,安定區,幸福IDO,蘇厝112之28號旁,萬善建設股份 限公司,24,鄉村區乙種建築用地,H2集合住宅,鋼筋混凝土造,1121212,自售:無,蘇林段404地號,,(112)南工造字第02555號,,台南市安定區蘇厝112之28號旁,台南市安定區蘇厝112之28號,,,NONE,NONE,"{'builder': '萬善建設股份 限公司', 'main_use': 'H2集合住宅', 'household': '24', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121212', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第02555號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
706,presale_csv,安定區|日初莊園III-春曉|178市道近安吉路三段口|南工造字第02060號,安定區,日初莊園III-春曉,178市道近安吉路三段口,久云建設股份有限公司,79,特定農業區甲種建築用地,H2集合住宅、停車空間,鋼筋混凝土,1130807,自售:114年3月1日開始  委託代銷已售38戶,港口段1491-2地號,,南工造字第02060號,,台南市安定區178市道近安吉路三段口,台南市安定區178市道近安吉路3段口,,,NONE,NONE,"{'builder': '久云建設股份有限公司', 'main_use': 'H2集合住宅、停車空間', 'household': '79', 'use_zoning': '特定農業區甲種建築用地', 'declare_date': '1130807', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:114年3月1日開始  委託代銷已售38戶', 'building_permit_no': '南工造字第02060號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
395,presale_csv,安定區|日初莊園-晨曦|178市道近安吉路三段口|南工造字第00447號,安定區,日初莊園-晨曦,178市道近安吉路三段口,全易建設有限公司,75,特定農業區甲種建築用地,H2集合住宅、停車空間,鋼筋混凝土,1120209,自售:無,港口段1491-6地號,,南工造字第00447號,,台南市安定區178市道近安吉路三段口,台南市安定區178市道近安吉路3段口,,,NONE,NONE,"{'builder': '全易建設有限公司', 'main_use': 'H2集合住宅、停車空間', 'household': '75', 'use_zoning': '特定農業區甲種建築用地', 'declare_date': '1120209', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '南工造字第00447號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
182,presale_csv,安定區|日初莊園-朝露|178縣道與安吉路三段交叉口|(110)南工造字第04578,安定區,日初莊園-朝露,178縣道與安吉路三段交叉口,合恆建設有限公司 全易建設有限公司,145,特定農業區甲種建築用地  特定農業區甲種建築用地,H2集合住宅、停車空間,鋼筋混凝土,1110330,自售:無,港口段1491地號,,(110)南工造字第04578,,台南市安定區178縣道與安吉路三段交叉口,台南市安定區178縣道與安吉路3段交叉口,,,NONE,NONE,"{'builder': '合恆建設有限公司 全易建設有限公司', 'main_use': 'H2集合住宅、停車空間', 'household': '145', 'use_zoning': '特定農業區甲種建築用地  特定農業區甲種建築用地', 'declare_date': '1110330', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(110)南工造字第04578', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
339,presale_csv,安定區|明日計畫|安定里安定30之8號1樓|(111)南工造字第02238-01號,安定區,明日計畫,安定里安定30之8號1樓,翊福開發實業有限公司 代表人:陳憲志,45,住宅區,住商用,鋼筋混凝土造,1111111,自售:1111112~1131231,蘇安段898地號,,(111)南工造字第02238-01號,,台南市安定區安定里安定30之8號1樓,台南市安定區安定里安定30之8號,,,NONE,NONE,"{'builder': '翊福開發實業有限公司 代表人:陳憲志', 'main_use': '住商用', 'household': '45', 'use_zoning': '住宅區', 'declare_date': '1111111', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1111112~1131231', 'building_permit_no': '(111)南工造字第02238-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
548,presale_csv,安定區|皇寶NO.7|六塊寮3706地號|(112)南工造字第00947號,安定區,皇寶NO.7,六塊寮3706地號,皇寶建設有限公司,30,鄉村區乙種建築用地,H2集合住家,鋼筋混凝土造,1121018,自售:無,六塊寮段3706地號,,(112)南工造字第00947號,,台南市安定區六塊寮3706地號,台南市安定區六塊寮3706地號,,,NONE,NONE,"{'builder': '皇寶建設有限公司', 'main_use': 'H2集合住家', 'household': '30', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121018', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第00947號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
497,presale_csv,安定區|禾苑|安定16號|(112)南工造字第00989,安定區,禾苑,安定16號,保虹建設股份有限公司,4,使用分區鄉村區乙種建築用地,住宅,鋼筋混凝土造,1120711,自售:自112年9月01開始銷售至完銷,蘇安段788地號,,(112)南工造字第00989,,台南市安定區安定16號,台南市安定區安定16號,,,NONE,NONE,"{'builder': '保虹建設股份有限公司', 'main_use': '住宅', 'household': '4', 'use_zoning': '使用分區鄉村區乙種建築用地', 'declare_date': '1120711', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:自112年9月01開始銷售至完銷', 'building_permit_no': '(112)南工造字第00989', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
679,presale_csv,安定區|管弦苑|管寮5-5號及管寮5-6號|(112)南工造字第000443-01號,安定區,管弦苑,管寮5-5號及管寮5-6號,德和開發建設有限公司,56,鄉村區乙種建築用地,住家用、停車空間,鋼筋混凝土造,1130627,自售:1130627~.,管寮段556地號,,(112)南工造字第000443-01號,,台南市安定區管寮5-5號及管寮5-6號,台南市安定區管寮5號,,,NONE,NONE,"{'builder': '德和開發建設有限公司', 'main_use': '住家用、停車空間', 'household': '56', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130627', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130627~.\x8c', 'building_permit_no': '(112)南工造字第000443-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
350,presale_csv,安定區|築東京|港口251-5號後方|(111)南工造字第03693-01號,安定區,築東京,港口251-5號後方,展達建設有限公司    負責人:陳守仁,24,鄉村區乙種建築用地,集合住宅,鋼筋混凝土造,1111123,自售:無,港口段3027-3地號,,(111)南工造字第03693-01號,,台南市安定區港口251-5號後方,台南市安定區港口251號,,,NONE,NONE,"{'builder': '展達建設有限公司    負責人:陳守仁', 'main_use': '集合住宅', 'household': '24', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1111123', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第03693-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
473,presale_csv,安定區|美麗公主|海寮130-1號對面|(112)南工造字第01075號,安定區,美麗公主,海寮130-1號對面,宇新建設有限公司,52,鄉村區乙種建築用地,H2集合住宅,鋼筋混凝土造,1120608,自售:1120612~1150612,海安段764地號,,(112)南工造字第01075號,,台南市安定區海寮130-1號對面,台南市安定區海寮130號,,,NONE,NONE,"{'builder': '宇新建設有限公司', 'main_use': 'H2集合住宅', 'household': '52', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120608', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1120612~1150612', 'building_permit_no': '(112)南工造字第01075號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
346,presale_csv,安定區|芳扉扉|蘇厝|(111)南工造字第03523號,安定區,芳扉扉,蘇厝,禾逸開發股份有限公司,53,鄉村區乙種建築用地,集合住宅,鋼筋混凝土造,1111121,自售:無,蘇林段67地號,,(111)南工造字第03523號,,台南市安定區蘇厝,台南市安定區蘇厝,,,NONE,NONE,"{'builder': '禾逸開發股份有限公司', 'main_use': '集合住宅', 'household': '53', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1111121', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第03523號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
561,presale_csv,安定區|萊茵河第三期|管寮102之1號旁|(112)南工造字第01036-01,安定區,萊茵河第三期,管寮102之1號旁,東南吉建設股份有限公司,19,鄉村區乙種建築用地,集合住宅,鋼筋混凝土造,1121114,自售:無,管寮段350地號,,(112)南工造字第01036-01,,台南市安定區管寮102之1號旁,台南市安定區管寮102之1號,,,NONE,NONE,"{'builder': '東南吉建設股份有限公司', 'main_use': '集合住宅', 'household': '19', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121114', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第01036-01', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
701,presale_csv,安定區|起家厝Ⅱ|海寮|(112)南工造字第00519-01號,安定區,起家厝Ⅱ,海寮,庭穩開發建設有限公司 負責人：林敬庭,16,鄉村區乙種建築用地,H2集合住宅,鋼筋混凝土造,1130801,自售:1130801~1140228,海安段190地號,,(112)南工造字第00519-01號,,台南市安定區海寮,台南市安定區海寮,,,NONE,NONE,"{'builder': '庭穩開發建設有限公司 負責人：林敬庭', 'main_use': 'H2集合住宅', 'household': '16', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130801', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130801~1140228', 'building_permit_no': '(112)南工造字第00519-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
666,presale_csv,安定區|逸墅家11|海寮里海寮108之1號對面|(113)南工造字第01256號,安定區,逸墅家11,海寮里海寮108之1號對面,忠財建設有限公司,8,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1130613,自售:1130613~·,海安段963地號,,(113)南工造字第01256號,,台南市安定區海寮里海寮108之1號對面,台南市安定區海寮里海寮108之1號,,,NONE,NONE,"{'builder': '忠財建設有限公司', 'main_use': '住家用', 'household': '8', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130613', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130613~\x8c·', 'building_permit_no': '(113)南工造字第01256號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
552,presale_csv,安定區|邰欣地堡98期|3016-0003地號|(111)南工造字第04076-01號,安定區,邰欣地堡98期,3016-0003地號,邰晟開發建設有限公司,5,鄉村區乙種建築用地,H2 集合住宅,鋼筋混凝土造,1121024,自售:無,港口段3016-3地號,,(111)南工造字第04076-01號,,台南市安定區3016-0003地號,台南市安定區3016-0003地號,,,NONE,NONE,"{'builder': '邰晟開發建設有限公司', 'main_use': 'H2 集合住宅', 'household': '5', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1121024', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第04076-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
269,presale_csv,安定區|金色風采12|中榮段許中營25之3斜對面|(111)南工造字第00168號,安定區,金色風采12,中榮段許中營25之3斜對面,騰林建設股份有限公司(負責人:張福瑞),12,鄉村區乙種建築用地,住家用 集合住宅,鋼筋混凝土構造,1110729,自售:1110901~1120901,中榮段296地號,,(111)南工造字第00168號,,台南市安定區中榮段許中營25之3斜對面,台南市安定區中榮段許中營25之3斜對面,,,NONE,NONE,"{'builder': '騰林建設股份有限公司(負責人:張福瑞)', 'main_use': '住家用 集合住宅', 'household': '12', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110729', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110901~1120901', 'building_permit_no': '(111)南工造字第00168號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
484,presale_csv,安定區|金艷富邸11|文科里|(112)南工造字第00522號,安定區,金艷富邸11,文科里,嬿銡建設有限公司 代表人鄭嬿雯,3,鄉村區乙種建築用地,H2住宅,鋼筋混凝土造,1120619,自售:1120801~1130801,管寮段378-26地號,,(112)南工造字第00522號,,台南市安定區文科里,台南市安定區文科里,,,NONE,NONE,"{'builder': '嬿銡建設有限公司 代表人鄭嬿雯', 'main_use': 'H2住宅', 'household': '3', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120619', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1120801~1130801', 'building_permit_no': '(112)南工造字第00522號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
183,presale_csv,安定區|陶喜LIHO5|3212地號|(110)南工造字第02944號,安定區,陶喜LIHO5,3212地號,陶喜開發建設有限公司,138,鄉村區乙種建築用地,集合住宅,鋼筋混凝土造,1110330,自售:1110601-銷售完畢,港口段3212地號,,(110)南工造字第02944號,,台南市安定區3212地號,台南市安定區3212地號,,,NONE,NONE,"{'builder': '陶喜開發建設有限公司', 'main_use': '集合住宅', 'household': '138', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110330', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110601-銷售完畢', 'building_permit_no': '(110)南工造字第02944號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
368,presale_csv,安平區|潤隆鉑?|文平里21鄰健康路3段56號|(111)南工造字第03923號,安平區,潤隆鉑?,文平里21鄰健康路3段56號,潤隆建設股份有限公司,423,住宅區 (住五),店鋪 集合住宅,鋼筋混凝土造,1111223,自售:1130531~·b,新南段93-8地號,,(111)南工造字第03923號,,台南市安平區文平里21鄰健康路3段56號,台南市安平區文平里21鄰健康路3段56號,,,NONE,NONE,"{'builder': '潤隆建設股份有限公司', 'main_use': '店鋪 集合住宅', 'household': '423', 'use_zoning': '住宅區 (住五)', 'declare_date': '1111223', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130531~\x8c·b', 'building_permit_no': '(111)南工造字第03923號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
592,presale_csv,安平區|虹韻|怡平路140巷27弄與140巷交叉口|(112)南工造字第02335號,安平區,虹韻,怡平路140巷27弄與140巷交叉口,金日升建設股份有限公司  負責人:胡升瑞,43,住宅區,住家用,鋼筋混凝土造,1130130,自售:1130301~1130901,新南段55-4地號,,(112)南工造字第02335號,,台南市安平區怡平路140巷27弄與140巷交叉口,台南市安平區怡平路140巷27弄與140巷交叉口,,,NONE,NONE,"{'builder': '金日升建設股份有限公司  負責人:胡升瑞', 'main_use': '住家用', 'household': '43', 'use_zoning': '住宅區', 'declare_date': '1130130', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130301~1130901', 'building_permit_no': '(112)南工造字第02335號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
467,presale_csv,官田區|三鼎新創園區|南廍段0217-0029地號|(112)南工造字第1236-1295號,官田區,三鼎新創園區,南廍段0217-0029地號,和明紡織股份有限公司,60,特定農業區丁種建築用地,工業用,鋼骨混凝土造,1120602,自售:無,南廍段0217-0029地號,,(112)南工造字第1236-1295號,,台南市官田區南廍段0217-0029地號,台南市官田區南廍段0217-0029地號,,,NONE,NONE,"{'builder': '和明紡織股份有限公司', 'main_use': '工業用', 'household': '60', 'use_zoning': '特定農業區丁種建築用地', 'declare_date': '1120602', 'main_material': '鋼骨混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第1236-1295號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
111,presale_csv,官田區|官田奇蹟二期|八田路旁|(110)南工造字第01781號,官田區,官田奇蹟二期,八田路旁,柳屋建設開發股份有限公司,18,住宅區,住家用,鋼筋混凝土造,1101223,自售:1110101~1121231,新官田段1748地號,,(110)南工造字第01781號,,台南市官田區八田路旁,台南市官田區八田路旁,,,NONE,NONE,"{'builder': '柳屋建設開發股份有限公司', 'main_use': '住家用', 'household': '18', 'use_zoning': '住宅區', 'declare_date': '1101223', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110101~1121231', 'building_permit_no': '(110)南工造字第01781號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
156,presale_csv,官田區|官田樂透3|官田里官田二鄰|(110)南工造字第04070號,官田區,官田樂透3,官田里官田二鄰,潘冠伶,18,住宅區,住家用,鋼筋混凝土造,1110222,自售:無,神農段260地號,,(110)南工造字第04070號,,台南市官田區官田里官田二鄰,台南市官田區官田里官田二鄰,,,NONE,NONE,"{'builder': '潘冠伶', 'main_use': '住家用', 'household': '18', 'use_zoning': '住宅區', 'declare_date': '1110222', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(110)南工造字第04070號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
818,presale_csv,官田區|官邸|南廍里120號旁|(113)南工造字第03367號,官田區,官邸,南廍里120號旁,翰明建設有限公司,14,特定農業區,住宅,鋼筋混凝土造,1140212,自售:無,南部里108-26地號,,(113)南工造字第03367號,,台南市官田區南廍里120號旁,台南市官田區南廍里120號,,,NONE,NONE,"{'builder': '翰明建設有限公司', 'main_use': '住宅', 'household': '14', 'use_zoning': '特定農業區', 'declare_date': '1140212', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第03367號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
274,presale_csv,官田區|翰明 帝璽|官田區南廍120號旁|(110)南工造字第02794-01號,官田區,翰明 帝璽,官田區南廍120號旁,翰明建設有限公司,82,特定農業區甲種建築用地,H2集合住宅、停車空間,鋼筋混凝土構造,1110803,自售:1110804~自完售止,官田區南廍120號旁,,(110)南工造字第02794-01號,,台南市官田區官田區南廍120號旁,台南市官田區官田區南廍120號,,,NONE,NONE,"{'builder': '翰明建設有限公司', 'main_use': 'H2集合住宅、停車空間', 'household': '82', 'use_zoning': '特定農業區甲種建築用地', 'declare_date': '1110803', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110804~自完售止', 'building_permit_no': '(110)南工造字第02794-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
936,presale_csv,將軍區|家薪10|仁和里仁巷23號對面|(114)南工造字第01862號,將軍區,家薪10,仁和里仁巷23號對面,鈗萬建設有限公司 代表人：吳明學,14,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1141204,自售:1141204~.&#140,巷口段一小段796地號,,(114)南工造字第01862號,,台南市將軍區仁和里仁巷23號對面,台南市將軍區仁和里仁巷23號,,,NONE,NONE,"{'builder': '鈗萬建設有限公司 代表人：吳明學', 'main_use': '住家用', 'household': '14', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1141204', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1141204~.&#140', 'building_permit_no': '(114)南工造字第01862號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
917,presale_csv,將軍區|愛上將軍|昌平|(114)南工造字第00563號,將軍區,愛上將軍,昌平,新聯記建設有限公司,4,住宅區,住家用,鋼筋混凝土造,1141017,自售:無,忠昌段997-2地號,,(114)南工造字第00563號,,台南市將軍區昌平,台南市將軍區昌平,,,NONE,NONE,"{'builder': '新聯記建設有限公司', 'main_use': '住家用', 'household': '4', 'use_zoning': '住宅區', 'declare_date': '1141017', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(114)南工造字第00563號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
204,presale_csv,將軍區|禎藏5|忠嘉里|(110)南工造字第04586號,將軍區,禎藏5,忠嘉里,永禎建設有限公司(代表人:李義皇),15,住宅區,住家用,鋼筋混凝土造,1110505,自售:1110518~.,忠昌段495地號,,(110)南工造字第04586號,,台南市將軍區忠嘉里,台南市將軍區忠嘉里,,,NONE,NONE,"{'builder': '永禎建設有限公司(代表人:李義皇)', 'main_use': '住家用', 'household': '15', 'use_zoning': '住宅區', 'declare_date': '1110505', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110518~.\x8c', 'building_permit_no': '(110)南工造字第04586號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
562,presale_csv,將軍區|臺邦秘境|西華|(112)南工造字第01615號,將軍區,臺邦秘境,西華,臺邦首府建設股份有限公司,56,住宅區,住家用、住商用,鋼筋混凝土造,1121115,自售:無,西華段660地號,,(112)南工造字第01615號,,台南市將軍區西華,台南市將軍區西華,,,NONE,NONE,"{'builder': '臺邦首府建設股份有限公司', 'main_use': '住家用、住商用', 'household': '56', 'use_zoning': '住宅區', 'declare_date': '1121115', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第01615號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
508,presale_csv,將軍區|西湖十六|長榮里185-2號旁|(112)南工造字第01449號,將軍區,西湖十六,長榮里185-2號旁,鈗成建設有限公司 吳明學,16,住宅區,住家用,鋼筋混凝土造,1120809,自售:1120809~1141201,西湖段370地號,,(112)南工造字第01449號,,台南市將軍區長榮里185-2號旁,台南市將軍區長榮里185號,,,NONE,NONE,"{'builder': '鈗成建設有限公司 吳明學', 'main_use': '住家用', 'household': '16', 'use_zoning': '住宅區', 'declare_date': '1120809', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1120809~1141201', 'building_permit_no': '(112)南工造字第01449號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
544,presale_csv,將軍區|遇見．方圓|昌平|,將軍區,遇見．方圓,昌平,?廷建設有限公司,8,住宅區,住家用,鋼筋混凝土造、鋼骨造有牆,1121013,自售:1121013~.&#140,忠昌段842地號,,,,台南市將軍區昌平,台南市將軍區昌平,,,NONE,NONE,"{'builder': '?廷建設有限公司', 'main_use': '住家用', 'household': '8', 'use_zoning': '住宅區', 'declare_date': '1121013', 'main_material': '鋼筋混凝土造、鋼骨造有牆', 'building_lands': None, 'selling_period': '自售:1121013~.&#140', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
582,presale_csv,山上區|RVilla|南洲345-4旁|(112)南工造字第02801號,山上區,RVilla,南洲345-4旁,利達開發建設有限公司,7,住宅區,住家用,鋼筋混凝土造,1121229,自售:1130101~1141231,樹王段106地號,,(112)南工造字第02801號,,台南市山上區南洲345-4旁,台南市山上區南洲345-4旁,,,NONE,NONE,"{'builder': '利達開發建設有限公司', 'main_use': '住家用', 'household': '7', 'use_zoning': '住宅區', 'declare_date': '1121229', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130101~1141231', 'building_permit_no': '(112)南工造字第02801號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
98,presale_csv,山上區|山上好好|明和里200號|(110)南工造字第03172-01,山上區,山上好好,明和里200號,裕豪開發建設有限公司,8,商業區(商2),住家用,鋼筋混凝土造,1101125,自售:1101125~1111125,媽祖段279地號,,(110)南工造字第03172-01,,台南市山上區明和里200號,台南市山上區明和里200號,,,NONE,NONE,"{'builder': '裕豪開發建設有限公司', 'main_use': '住家用', 'household': '8', 'use_zoning': '商業區(商2)', 'declare_date': '1101125', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1101125~1111125', 'building_permit_no': '(110)南工造字第03172-01', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
662,presale_csv,山上區|欣欣名邸|南洲8之5號旁|(112)南工造字第01332號,山上區,欣欣名邸,南洲8之5號旁,金鴻運建設有限公司 負責人：高天得,22,住宅區,住家用,鋼筋混凝土造,1130607,自售:1130701~1140701,樹王段975地號,,(112)南工造字第01332號,,台南市山上區南洲8之5號旁,台南市山上區南洲8之5號,,,NONE,NONE,"{'builder': '金鴻運建設有限公司 負責人：高天得', 'main_use': '住家用', 'household': '22', 'use_zoning': '住宅區', 'declare_date': '1130607', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130701~1140701', 'building_permit_no': '(112)南工造字第01332號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
