鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
歸仁區,房地(土地+建物),臺南市歸仁區媽廟里和順路一段１１巷７８號,103.26,,鄉村區,乙種建築用地,1141211,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930416,175.51,4,2,3,有,無,7000000,39884,,0.0,0,其他增建；,RPVNMLOLKIKGFID98DA,166.14,9.37,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區上崙里德崙路４４２巷３５弄６號二樓之３,28.65,農,,,1141207,土地3建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041230,149.05,3,2,2,有,有,9050000,60718,坡道平面,29.19,0,,RPQOMLTKJHLGFID88DA,75.51,0.0,8.36,有,0121
仁德區,房地(土地+建物),臺南市仁德區大發路１５９巷２６號,346.78,工,,,1141218,土地2建物1車位0,全,一層,透天厝,工業用,鋼筋混凝土造,0931026,201.92,0,0,0,無,無,27500000,136193,,0.0,0,,RPVNMLNLJHLGFID78DA,201.92,0.0,0.0,無,
歸仁區,土地,大潭段58-1地號,3392.0,,一般農業區,農牧用地,1141211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24625920,7260,,0.0,0,,RPXNMLNLJHLGFID98DA,0.0,0.0,0.0,無,
永康區,房地(土地+建物)+車位,臺南市永康區小東路４２３巷１０號二樓之３,49.15,住,,,1141228,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010320,184.87,3,2,2,有,有,15660000,84708,坡道平面,0.0,0,機車停車位：地下一樓坡道平面編號114，汽車停車位：地下一樓坡道平面編號4。,RPVNMLPKJHLGFKD09DA,102.23,0.0,12.03,有,0122
永康區,土地,東南段190地號,5.56,住,,,1141221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,212932,38297,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；急買急賣；,RPPNMLRKJHLGFKD68DA,0.0,0.0,0.0,無,0123
永康區,房地(土地+建物),臺南市永康區中山東路１５０號十一樓之７,8.21,住,,,1141210,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,49.27,2,2,2,有,有,4500000,91333,,0.0,0,,RPTOMLKLJHLGFKD58DA,31.75,2.67,1.43,有,
永康區,建物,臺南市永康區南工街２６７巷１７弄１號,0.0,,,,1141230,土地0建物1車位0,全,一層,透天厝,住家用,磚造,0630200,61.55,3,2,1,有,無,1800000,29245,,0.0,0,土地為仁愛之家所有；建物坐落地號：仁愛段439地號；其他增建；,RPROMLLLJHLGFKD48DA,61.55,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區二王路１３５巷３１號,83.39,住,,,1141207,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1020312,186.68,4,2,3,有,無,19300000,103385,,0.0,0,,RPPNMLNLJHLGFKD38DA,154.38,0.0,32.3,無,
永康區,房地(土地+建物),臺南市永康區三民街１１２巷１１２弄７號,121.9,住,,,1141211,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0970813,195.78,4,2,3,有,無,13980000,71407,,0.0,0,其他增建；,RPROMLNLJHLGFKD68DA,185.06,0.0,10.72,無,
北區,房地(土地+建物)+車位,臺南市北區長榮路四段５６號十二樓之３,30.24,商,,,1141212,土地2建物1車位2,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960921,320.53999999999996,4,2,2,有,有,35000000,109191,坡道平面,57.98,0,,RPQNMLMLJHLGFAD47EA,176.13,0.0,25.57,有,
中西區,房地(土地+建物),臺南市中西區金華路三段２５２號八樓之８,3.11,商,,,1141229,土地2建物1車位0,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,36.03,1,0,1,有,有,2800000,77713,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLJHLGFAD47EA,23.0,0.31,2.71,有,
柳營區,土地,東安段476-4地號,2.65,住,,,1141217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,113000,42642,,0.0,0,水利地承購；,RPPNMLNLJHLGFDD77EA,0.0,0.0,0.0,無,
柳營區,土地,東安段476-2地號,2.09,住,,,1141204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,90000,43062,,0.0,0,水利地承購；,RPQNMLNLJHLGFDD87EA,0.0,0.0,0.0,無,
柳營區,土地,東安段476-3地號,2.09,住,,,1141217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,90000,43062,,0.0,0,水利地承購；,RPRNMLNLJHLGFDD97EA,0.0,0.0,0.0,無,
柳營區,土地,東安段476-1地號,2.23,住,,,1141208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,95500,42825,,0.0,0,水利地承購；,RPSNMLNLJHLGFDD08EA,0.0,0.0,0.0,無,
下營區,土地,茅港尾段562-18地號,387.83,,鄉村區,乙種建築用地,1141231,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2120000,5466,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLMLJHLGFFD08EA,0.0,0.0,0.0,無,
佳里區,土地,東寧段826地號,83.55,商,,,1141231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,23938,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLJHLGFGD38EA,0.0,0.0,0.0,無,
安平區,房地(土地+建物)+車位,臺南市安平區健康三街４６０巷６２號二樓之１,18.39,住,,,1141208,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830722,121.68,3,2,2,有,有,8600000,70677,坡道平面,0.0,0,陽台外推；其他增建；,RPVOMLSJKIKGFAD48DA,70.74,0.62,10.29,有,
中西區,房地(土地+建物),臺南市中西區海安路二段３０５巷９號,89.2,住,,,1141216,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770613,133.37,4,2,2,有,無,8180000,61333,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPSSMLQKKIKGFAD48DA,121.68,0.0,11.69,無,
北區,房地(土地+建物),臺南市北區中華北路一段１０５巷１９弄７號,78.19,住,,,1141207,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820424,190.13,4,2,3,有,無,10000000,52596,,0.0,0,其他增建；,RPTNMLSJJHLGFAD08DA,176.82,0.0,13.31,無,
中西區,房地(土地+建物),臺南市中西區西門路一段５６４號,67.34,商,,,1141231,土地1建物1車位0,全,二層,透天厝,其他,補強磚造,0550000,55.15,3,2,2,有,無,9800000,177697,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLMKJHLGFAD37DA,55.15,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區開山路１２２巷５６弄１１號,18.44,商,,,1141231,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0731116,59.11,20,2,8,有,無,837781,14173,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLLLJHLGFAD17DA,56.26,0.0,2.85,無,
北區,房地(土地+建物),臺南市北區大興街４０巷５８號,57.86,住,,,1141217,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810815,119.45,5,2,3,有,無,7000000,58602,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLLJHLGFAD27DA,112.18,0.0,7.27,無,
中西區,房地(土地+建物),臺南市中西區民權路四段１１２巷６號,65.82,住,,,1141212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650511,86.14,4,1,2,有,無,13100000,152078,,0.0,0,其他增建；,RPQOMLLLJHLGFAD37DA,86.14,0.0,0.0,無,0124
安平區,房地(土地+建物),臺南市安平區健康三街５９２巷５５號十二樓之１,4.66,商,,,1141229,土地1建物1車位0,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861022,64.94,2,1,1,有,有,3000000,46196,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNLJHLGFAD57DA,44.36,0.0,4.46,有,
北區,房地(土地+建物)+車位,臺南市北區北門路二段５４７巷１９號三樓之１,32.06,住,,,1141225,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930329,143.47,3,2,2,有,有,11360000,79180,坡道平面,0.0,0,,RPPOMLNLJHLGFAD47DA,86.33,0.0,8.61,有,0125
北區,房地(土地+建物),臺南市北區長榮路五段３７８巷２號之１,77.38,住,,,1141208,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0811205,195.93,6,2,3,有,無,11800000,60226,,0.0,0,其他增建；,RPPNMLQLJHLGFAD67DA,181.68,0.0,14.25,無,
北區,房地(土地+建物),臺南市北區開元路５０１號十三樓之３,5.75,商,,,1141226,土地3建物1車位0,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1041105,82.0,2,2,1,有,有,7200000,87805,,0.0,0,,RPVNMLQLJHLGFAD28DA,48.17,2.39,7.33,有,0126
安南區,房地(土地+建物)+車位,臺南市安南區北安路二段４９３號三樓之６,18.81,住,,,1141203,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120911,116.9,2,2,1,有,有,10330000,88366,坡道平面,29.98,0,,RPTNMLMLKIKGFBD87DA,49.69,0.0,7.25,有,0127
安南區,房地(土地+建物),臺南市安南區安和路四段５３７巷３號,100.26,住,,,1141214,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0670515,91.02,6,2,3,有,無,11000000,120853,,0.0,0,頂樓加蓋；其他增建；,RPQNMLMKJHLGFBD37DA,91.02,0.0,0.0,無,
安南區,房地(土地+建物),臺南市安南區環館路３６２巷２７號,133.83,住,,,1141214,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090924,259.67999999999995,3,3,3,有,有,25800000,99353,,0.0,0,其他增建；,RPPNMLQKJHLGFBD67DA,246.74,0.0,11.66,有,0128
東區,房地(土地+建物),臺南市東區光明街２０１巷２３弄８號,42.5,住,,,1141221,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0741022,85.94,4,2,3,有,無,2500000,29090,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLJHLGFCD28DA,80.97,0.0,4.98,無,0037
東區,房地(土地+建物),臺南市東區光明街１０之１號,66.0,住,,,1141230,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630726,95.0,6,2,3,有,無,13500000,142105,,0.0,0,陽台外推；其他增建；,RPXNMLRLJHLGFCD78DA,95.0,0.0,0.0,無,0130
新營區,房地(土地+建物),臺南市新營區東平街２５號,133.63,商,,,1141216,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120817,312.13,4,2,5,有,無,21880000,70099,,0.0,0,,RPRNMLOKJHLGFDD87DA,292.53,0.0,19.6,有,
東山區,土地,東河段128地號,518.51,,鄉村區,乙種建築用地,1141209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,6750,,0.0,0,未登記建物；,RPQNMLQJJHLGFED97DA,0.0,0.0,0.0,無,0131
白河區,土地,中興段279-1地號,14.0,都市：其他:道路用地,,,1141211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,10714,,0.0,0,,RPRNMLQLJHLGFED28DA,0.0,0.0,0.0,無,
六甲區,房地(土地+建物),臺南市六甲區龜子港２８８巷２１弄３之６號,69.0,,一般農業區,甲種建築用地,1141211,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840608,137.58,3,2,3,有,無,1880000,13665,,0.0,0,增建:壹樓空地、遮雨棚其他增建；,RPRNMLNLKIKGFFD18DA,132.94,0.0,4.64,無,
官田區,土地,二鎮段二鎮小段140地號,83.0,住,,,1141202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,24096,,0.0,0,,RPUNMLQJJHLGFFD48DA,0.0,0.0,0.0,無,
官田區,土地,二鎮段二鎮小段141地號,83.0,住,,,1141202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1880000,22651,,0.0,0,,RPWNMLQJJHLGFFD68DA,0.0,0.0,0.0,無,0132
麻豆區,房地(土地+建物),臺南市麻豆區晉江里１６鄰民權路９１巷４０號,114.64,住,,,1141231,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770120,200.12,6,3,8,有,無,4200000,20987,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQLJHLGFFD38DA,184.5,0.0,15.63,無,0133
佳里區,房地(土地+建物),臺南市佳里區新生路９８號,98.07,商,,,1141218,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0561001,226.8,5,3,2,有,無,13000000,57319,,0.0,0,其他增建；,RPTNMLNLKIKGFGD48DA,226.8,0.0,0.0,無,
七股區,土地,大埕段585地號,700.0,農,,,1141229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9528000,13611,,0.0,0,,RPXNMLKLJHLGFGD48DA,0.0,0.0,0.0,無,
將軍區,土地,漚汪段西甲小段1368地號,1731.0,,特定農業區,農牧用地,1141223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,1444,,0.0,0,,RPSOMLMLJHLGFGD28DA,0.0,0.0,0.0,無,0134
安定區,房地(土地+建物)+車位,臺南市安定區許中營８２之１１號五樓之２,33.84,,鄉村區,乙種建築用地,1141220,土地3建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131127,142.87,3,2,2,有,有,9730000,75797,坡道平面,34.95,1550000,,RPTOMLNKJHLGFHD48DA,67.45,0.0,5.84,有,
善化區,房地(土地+建物)+車位,臺南市善化區坐駕２０之１０號六樓之８,37.29,住,,,1141220,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140715,113.83,3,2,2,有,有,10200000,89607,一樓平面,13.75,0,,RPPNMLLLJHLGFHD87DA,67.03,0.0,8.3,有,0135
新市區,房地(土地+建物)+車位,臺南市新市區龍目井路１５７號十三樓之５,46.47,都市：其他:生活服務區(產業服務專用),,,1141202,土地4建物1車位3,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121003,250.97,3,2,2,有,有,25460000,126250,坡道平面,90.97,5260000,多筆土地持分買賣,RPUNMLNLJHLGFHD58DA,94.47,0.0,11.71,有,
仁德區,房地(土地+建物),臺南市仁德區大同路三段２０５、２０７號,201.2,,,,1141231,土地2建物1車位0,全,一層,透天厝,住家用,鐵造,0650702,57.65,3,2,2,有,無,9800000,169991,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPVRMLMKJHLGFID98DA,57.65,0.0,0.0,無,
永康區,房地(土地+建物),臺南市永康區大橋一街１５１號三樓,22.51,住,,,1141203,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811109,106.81,3,2,2,有,無,7300000,68346,,0.0,0,其他增建；,RPWOMLNJKIKGFKD09DA,73.16,0.0,8.83,有,0136
永康區,房地(土地+建物),臺南市永康區大安街１０之５號,74.37,住,,,1141207,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1091224,209.47,5,2,5,有,無,19500000,93092,,0.0,0,其他增建；,RPOOMLTLKIKGFKD09DA,192.66,0.0,16.81,無,0137
永康區,車位,臺南市永康區中正北路１９巷１之４號,0.52,住,,,1141231,土地1建物1車位1,一層,十四層,其他,住家用,鋼筋混凝土造,0830922,14.98,0,0,0,無,有,600000,,坡道平面,14.63,600000,僅車位交易；,RPSNMLMLJHLGFKD58DA,0.0,0.0,0.0,有,0138
永康區,房地(土地+建物),臺南市永康區興里中正北路１９巷１之２號十四樓之１,13.29,住,,,1141231,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830922,123.59,3,2,2,有,有,7950000,64326,,0.0,0,,RPTNMLMLJHLGFKD68DA,74.34,2.06,13.93,有,0139
永康區,房地(土地+建物),臺南市永康區鹽行里新民街７７巷２號,89.99,住,,,1141222,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940525,240.12,5,2,5,有,無,16500000,68716,,0.0,0,陽台外推；其他增建；,RPQNMLQLJHLGFKD78DA,217.11,0.0,23.01,無,
中西區,房地(土地+建物),臺南市中西區金華路三段２５２號十四樓之７,3.11,商,,,1141229,土地2建物1車位0,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870219,35.150000000000006,1,0,1,有,有,2800000,79659,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNLJHLGFAD57EA,22.65,0.31,2.71,有,
中西區,房地(土地+建物),臺南市中西區中成路１８號十二樓之５,5.04,商,,,1141224,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860127,62.12,1,1,1,有,有,5700000,91758,,0.0,0,,RPXNMLSJJHLGFAD48DA,36.37,0.0,6.67,有,0140
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１４７號二十樓之８,7.89,商,,,1141202,土地1建物1車位1,二十層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140415,97.15,2,1,1,有,有,7600000,78230,坡道機械,12.5,0,,RPVNMLOKJHLGFAD97DA,48.71,0.0,6.35,有,0141
北區,房地(土地+建物)+車位,臺南市北區中華北路一段７８巷５１號十九樓,20.51,商,,,1141216,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1090109,229.40000000000003,3,2,2,有,有,21580000,94071,坡道平面,36.01,0,,RPTOMLOKJHLGFAD87DA,104.11,8.32,15.93,有,0142
中西區,房地(土地+建物),臺南市中西區河中街４３巷１１號三樓之２,16.79,商,,,1141219,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650820,48.53,2,1,1,有,無,3300000,67999,,0.0,0,土地:2906000元整建物:394000元整,RPRNMLMLJHLGFAD47DA,48.53,0.0,0.0,無,
中西區,建物,臺南市中西區南門路１８７巷６之２號,0.0,,,,1141212,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721130,146.34,4,2,2,有,無,5500000,37584,,0.0,0,土地仁愛之家所有建物坐落地號郡王祠段1531地號；建物坐落地號：郡王祠段1531地號；,RPVNMLMLJHLGFAD87DA,112.31,0.0,13.55,無,
東區,房地(土地+建物),臺南市東區大同路一段３２９巷４６號,119.38,住,,,1141209,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620118,117.44,5,2,2,有,無,9600000,81744,,0.0,0,,RPOPMLNLKIKGFCD77DA,117.44,0.0,0.0,無,
南區,房地(土地+建物)+車位,臺南市南區大同路二段１８６巷８號五樓之１,33.01,住,,,1141214,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881021,136.3,3,2,2,有,有,7800000,57227,坡道平面,0.0,0,車位僅有使用權,RPUNMLTLKIKGFCD78DA,81.29,0.0,8.17,有,
南區,房地(土地+建物),臺南市南區萬年七街１７５號五樓之２,14.55,住,,,1141205,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070619,87.05000000000001,2,1,1,有,有,7100000,81562,,0.0,0,,RPTOMLPJJHLGFCD08DA,53.51,0.0,4.37,有,0143
東區,房地(土地+建物),臺南市東區裕農路２８８巷７０弄３６號,66.31,住,,,1141230,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0650301,80.72,3,2,4,有,無,12200000,151140,,0.0,0,其他增建/頂樓增建其他增建；,RPXNMLNLJHLGFCD38DA,80.72,0.0,0.0,無,0144
南區,房地(土地+建物),臺南市南區國民路６０巷１９號,110.95,住,,,1141212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670301,122.38,3,2,2,有,無,5600000,45759,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLQLJHLGFCD28DA,122.38,0.0,0.0,無,
新營區,房地(土地+建物)+車位,臺南市新營區文昌街２之８號六樓之五,17.7,商,,,1141213,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、鋼骨造,1140625,134.61,3,2,2,有,有,10500000,78003,坡道平面,33.98,0,,RPPNMLQLJHLGFDD97DA,65.62,0.0,4.23,有,0145
東山區,房地(土地+建物),臺南市東山區東山里東山２７８號之７,68.45,住,,,1141230,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0671111,70.66,3,1,2,有,無,900000,12737,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLRLJHLGFED28DA,70.66,0.0,0.0,無,
後壁區,土地,安溪寮段頂寮小段2032地號,1750.0,,特定農業區,農牧用地,1141228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2050000,1171,,0.0,0,,RPPNMLSLJHLGFED28DA,0.0,0.0,0.0,無,0146
麻豆區,車位,臺南市麻豆區新生南路２１６號、新生南路２１８巷６號、新生南路２１８巷８號等１９９戶,0.0,,,,1141227,土地0建物1車位1,,,其他,,,,29.83,0,0,0,無,有,200000,,坡道平面,29.83,200000,車位買賣以優惠方案承購。；建物坐落地號：興農段472-42地號；僅車位交易；,RPROMLTKJHLGFFD68DA,0.0,0.0,0.0,有,0100
