Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
10239,D35,龍崎區,7038,龍船段,548-1,120.3981465465,22.9644748588
10240,D35,龍崎區,7038,龍船段,548-2,120.3983887963,22.9640843900
10241,D35,龍崎區,7038,龍船��,550,120.3992162715,22.9618876371
10242,D35,龍崎區,7038,龍船段,551,120.3993631326,22.9613333164
10243,D35,龍崎區,7038,龍船段,552,120.3989193515,22.9609483143
10244,D35,龍崎區,7038,龍船段,552-1,120.3987751588,22.9602584559
10245,D35,龍崎區,7038,龍船段,553,120.3986069392,22.9601765901
10246,D35,龍崎區,7038,龍船段,554,120.3981256858,22.9616786320
10247,D35,龍崎區,7038,龍船段,554-2,120.3977870076,22.9619810160
10248,D35,龍崎區,7038,龍船段,554-3,120.3977996790,22.9614321125
10249,D35,龍崎區,7038,龍船段,555,120.3973394215,22.9618395120
10250,D35,龍崎區,7038,龍船段,556,120.3971591717,22.9606771308
10251,D35,龍崎區,7038,龍船段,556-1,120.3971161961,22.9608414908
10252,D35,龍崎區,7038,龍船段,556-2,120.3967635664,22.9610967963
10253,D35,龍崎區,7038,龍船段,557,120.3971711110,22.9604560090
10254,D35,龍崎區,7038,龍船段,558,120.3971200479,22.9599708449
10255,D35,龍崎區,7038,龍船段,558-1,120.3965594950,22.9601964341
10256,D35,龍崎區,7038,龍船段,558-2,120.3975233131,22.9604478222
10257,D35,龍崎區,7038,龍船段,558-3,120.3980126850,22.9601915469
10258,D35,龍崎區,7038,龍船段,559,120.3966632843,22.9582923877
10259,D35,龍崎區,7038,龍船段,560,120.3963092513,22.9583594725
10260,D35,龍崎區,7038,龍船段,560-1,120.3961634647,22.9586999307
10261,D35,龍崎區,7038,龍船段,561,120.3970729151,22.9570707970
10262,D35,龍崎區,7038,龍船段,562,120.3981985568,22.9587884836
10263,D35,龍崎區,7038,龍船段,562-1,120.3987632697,22.9581780992
10264,D35,龍崎區,7038,龍船段,562-3,120.3980617816,22.9573633404
10265,D35,龍崎區,7038,龍船段,562-5,120.3974993973,22.9586465233
10266,D35,龍崎區,7038,龍船段,562-6,120.3980972646,22.9582280669
10267,D35,龍崎區,7038,龍船段,562-7,120.3975347702,22.9579100563
10268,D35,龍崎區,7038,龍船段,665,120.3955480541,22.9569067710
10269,D35,龍崎區,7038,龍船段,665-1,120.3954020151,22.9573536934
10270,D35,龍崎區,7038,龍船段,665-2,120.3959601973,22.9570825334
10271,D35,龍崎區,7038,龍船段,666,120.3956411202,22.9565242390
10272,D35,龍崎區,7038,龍船段,667,120.3927415266,22.9576172826
10273,D35,龍崎區,7038,龍船段,667-1,120.3926566976,22.9580205010
10274,D35,龍崎區,7038,龍船段,668-2,120.3915250725,22.9569511584
10275,D35,龍崎區,7038,龍船段,668-3,120.3916218663,22.9573287512
10276,D35,龍崎區,7038,龍船段,668-9,120.3922210099,22.9580996884
10277,D35,龍崎區,7038,龍船段,668-26,120.3919459596,22.9572500116
10278,D35,龍崎區,7038,龍船段,668-27,120.3913705931,22.9565674661
10279,D35,龍崎區,7038,龍船段,668-28,120.3911152414,22.9561949650
10280,D35,龍崎區,7038,龍船段,668-33,120.3921771038,22.9574751698
10281,D35,龍崎區,7038,龍船段,668-34,120.3935300179,22.9576872754
10282,D35,龍崎區,7038,龍船段,668-35,120.3935412000,22.9573652990
10283,D35,龍崎區,7038,龍船段,668-36,120.3933988355,22.9569856191
10284,D35,龍崎區,7038,龍船段,668-37,120.3932137638,22.9566749576
10285,D35,龍崎區,7038,龍船段,668-48,120.3916985626,22.9566259039
10286,D35,龍崎區,7038,龍船段,668-49,120.3935934181,22.9574885608
10287,D35,龍崎區,7038,龍船段,668-50,120.3940818264,22.9575092740
10288,D35,龍崎區,7038,龍船段,668-51,120.3935037246,22.9572323057
10289,D35,龍崎區,7038,龍船段,668-52,120.3934880745,22.9570795541
10290,D35,龍崎區,7038,龍船段,668-53,120.3933515492,22.9568715485
10291,D35,龍崎區,7038,龍船段,668-54,120.3932679316,22.9567814371
10292,D35,龍崎區,7038,龍船段,668-59,120.3922799175,22.9578316921
10293,D35,龍崎區,7038,龍船段,669,120.3921099009,22.9563043454
10294,D35,龍崎區,7038,龍船段,684,120.3972475433,22.9572384708
10295,D35,龍崎區,7038,龍船段,684-1,120.3972870593,22.9570611105
10296,D35,龍崎區,7038,龍船段,1203,120.3985108511,22.9607829127
10297,D35,龍崎區,7038,龍船段,1204,120.3985937072,22.9593234497
10298,D35,龍崎區,7038,龍船段,1205,120.3971576217,22.9594748364
10299,D35,龍崎區,7038,龍船段,1206,120.3968713886,22.9581706450
10300,D35,龍崎區,7038,龍船段,1207,120.3957032781,22.9592415564
10301,D35,龍崎區,7038,龍船段,1208,120.3950808717,22.9582691835
10302,D35,龍崎區,7038,龍船段,1212,120.3993997563,22.9563696767
10303,D35,龍崎區,7038,龍船段,417-3,120.3990649716,22.9503118408
10304,D35,龍崎區,7038,龍船段,648-5,120.3989754185,22.9529020968
10305,D35,龍崎區,7038,龍船段,648-6,120.3989281208,22.9525998667
10306,D35,龍崎區,7038,龍船段,648-7,120.3988158042,22.9523013057
10307,D35,龍崎區,7038,龍船段,648-8,120.3987415202,22.9519972318
10308,D35,龍崎區,7038,龍船段,648-9,120.3987370245,22.9514856570
10309,D35,龍崎區,7038,龍船段,649,120.3971247810,22.9528064620
10310,D35,龍崎區,7038,龍船段,649-1,120.3970230758,22.9524890137
10311,D35,龍崎區,7038,龍船段,649-2,120.3969957350,22.9530055846
10312,D35,龍崎區,7038,龍船段,649-3,120.3966114742,22.9523197491
10313,D35,龍崎區,7038,龍船段,649-4,120.3969656867,22.9523152014
10314,D35,龍崎區,7038,龍船段,649-5,120.3977611138,22.9518393821
10315,D35,龍崎區,7038,龍船段,650,120.3980231194,22.9513025989
10316,D35,龍崎區,7038,龍船段,650-1,120.3978018408,22.9513690215
10317,D35,龍崎區,7038,龍船段,656,120.3946265707,22.9501668449
10318,D35,龍崎區,7038,龍船段,656-1,120.3948868653,22.9500437413
10319,D35,龍崎區,7038,龍船段,657,120.3939589760,22.9505197858
10320,D35,龍崎區,7038,龍船段,658,120.3954034087,22.9516172243
10321,D35,龍崎區,7038,龍船段,658-2,120.3951408030,22.9522671210
10322,D35,龍崎區,7038,龍船段,658-3,120.3945740835,22.9501779430
10323,D35,龍崎區,7038,龍船段,658-5,120.3947403989,22.9510974261
10324,D35,龍崎區,7038,龍船段,659,120.3956323088,22.9518616878
10325,D35,龍崎區,7038,龍船段,659-1,120.3952771571,22.9513571247
10326,D35,龍崎區,7038,龍船段,659-2,120.3951081887,22.9517771958
10327,D35,龍崎區,7038,龍船段,659-3,120.3946656632,22.9518301209
10328,D35,龍崎區,7038,龍船段,660,120.3950069461,22.9525853582
10329,D35,龍崎區,7038,龍船段,661,120.3954644708,22.9532955653
10330,D35,龍崎區,7038,龍船段,662,120.3948910908,22.9535032237
10331,D35,龍崎區,7038,龍船段,663,120.3956170484,22.9545095253
10332,D35,龍崎區,7038,龍船段,663-1,120.3954448388,22.9543129329
10333,D35,龍崎區,7038,龍船段,664,120.3949323120,22.9546820019
10334,D35,龍崎區,7038,龍船段,665-3,120.3951199254,22.9556200128
10335,D35,龍崎區,7038,龍船段,665-7,120.3953017925,22.9544506216
10336,D35,龍崎區,7038,龍船段,668-10,120.3916366944,22.9551233578
10337,D35,龍崎區,7038,龍船段,668-19,120.3911327551,22.9547064767
10338,D35,龍崎區,7038,龍船段,668-20,120.3913687954,22.9550388896
10339,D35,龍崎區,7038,龍船段,668-21,120.3913113196,22.9553506786
10340,D35,龍崎區,7038,龍船段,668-22,120.3912130802,22.9556805701
10341,D35,龍崎區,7038,龍船段,668-25,120.3923891289,22.9525582308
10342,D35,龍崎區,7038,龍船段,668-41,120.3922002132,22.9554455103
10343,D35,龍崎區,7038,龍船段,668-45,120.3923370631,22.9555413093
10344,D35,龍崎區,7038,龍船段,668-46,120.3921197265,22.9553240607
10345,D35,龍崎區,7038,龍船段,668-47,120.3918991345,22.9552423242
10346,D35,龍崎區,7038,龍船段,670,120.3914732020,22.9555521154
10347,D35,龍崎區,7038,龍船段,670-1,120.3919436306,22.9553244671
10348,D35,龍崎區,7038,龍船段,670-2,120.3918665671,22.9546065804
10349,D35,龍崎區,7038,龍船段,671,120.3928494070,22.9539465625
10350,D35,龍崎區,7038,龍船段,671-2,120.3930359388,22.9543109652
10351,D35,龍崎區,7038,龍船段,672,120.3919271666,22.9535431504
10352,D35,龍崎區,7038,龍船段,684-3,120.3971146618,22.9558998467
10353,D35,龍崎區,7038,龍船段,1216,120.3970384109,22.9545684845
10354,D35,龍崎區,7038,龍船段,1217,120.3949588740,22.9533524857
10355,D35,龍崎區,7038,龍船段,1218,120.3982795758,22.9532260867
10356,D35,龍崎區,7038,龍船段,1219,120.3980395240,22.9527728733
10357,D35,龍崎區,7038,龍船段,1220,120.3977075598,22.9524498136
10358,D35,龍崎區,7038,龍船段,1221,120.3976509168,22.9525403472
10359,D35,龍崎區,7038,龍船段,1222,120.3969267789,22.9532369474
10360,D35,龍崎區,7038,龍船段,1223,120.3964076598,22.9523784370
10361,D35,龍崎區,7038,龍船段,1224,120.3979593055,22.9512116386
10362,D35,龍崎區,7038,龍船段,1225,120.3982636317,22.9518909214
10363,D35,龍崎區,7038,龍船段,1226,120.3974695044,22.9509162721
10364,D35,龍崎區,7038,龍船段,1227,120.3967226840,22.9514000190
10365,D35,龍崎區,7038,龍船段,1228,120.3967008707,22.9510536902
10366,D35,龍崎區,7038,龍船段,1229,120.3966145501,22.9507421511
10367,D35,龍崎區,7038,龍船段,1230,120.3973694157,22.9501516988
10368,D35,龍崎區,7038,龍船段,1234-4,120.3984059352,22.9497644084
10369,D35,龍崎區,7038,龍船段,1234-5,120.3986292752,22.9498336448
10370,D35,龍崎區,7038,龍船段,1235,120.3963771457,22.9501391494
10371,D35,龍崎區,7038,龍船段,1250,120.3935163736,22.9528744376
10372,D35,龍崎區,7038,龍船段,1261-13,120.3914926267,22.9501973505
10373,D35,龍崎區,7038,龍船段,402-4,120.3986065407,22.9440497807
10374,D35,龍崎區,7038,龍船段,402-5,120.3990424128,22.9454319544
10375,D35,龍崎區,7038,龍船段,402-11,120.3991562726,22.9463695028
10376,D35,龍崎區,7038,龍船段,402-12,120.3991214470,22.9464630011
10377,D35,龍崎區,7038,龍船段,402-13,120.3980966888,22.9472751798
10378,D35,龍崎區,7038,龍船段,402-14,120.3985181283,22.9467043492
10379,D35,龍崎區,7038,龍船段,402-15,120.3981493914,22.9472935948
10380,D35,龍崎區,7038,龍船段,402-16,120.3993575837,22.9449897873
10381,D35,龍崎區,7038,龍船段,402-18,120.3988434886,22.9449965921
10382,D35,龍崎區,7038,龍船段,402-23,120.3988911244,22.9464175789
10383,D35,龍崎區,7038,龍船段,402-24,120.3988775005,22.9465827355
10384,D35,龍崎區,7038,龍船段,402-25,120.3988540601,22.9467210496
10385,D35,龍崎區,7038,龍船段,402-26,120.3983822405,22.9469747849
10386,D35,龍崎區,7038,龍船段,402-27,120.3986625054,22.9468241429
10387,D35,龍崎區,7038,龍船段,402-28,120.3980564714,22.9470252815
10388,D35,龍崎區,7038,龍船段,402-29,120.3980147526,22.9471513867
10389,D35,龍崎區,7038,龍船段,402-30,120.3990648500,22.9462510020
10390,D35,龍崎區,7038,龍船段,402-34,120.3980412442,22.9470703557
10391,D35,龍崎區,7038,龍船段,402-35,120.3982506826,22.9470097185
10392,D35,龍崎區,7038,龍船段,402-36,120.3986515815,22.9468856821
10393,D35,龍崎區,7038,龍船段,402-37,120.3984789430,22.9469661818
10394,D35,龍崎區,7038,龍船段,402-38,120.3987811041,22.9468068834
10395,D35,龍崎區,7038,龍船段,402-39,120.3989749189,22.9467335243
10396,D35,龍崎區,7038,龍船段,402-40,120.3991745888,22.9466595583
10397,D35,龍崎區,7038,龍船段,402-41,120.3990776468,22.9465664405
10398,D35,龍崎區,7038,龍船段,402-42,120.3990235105,22.9465652036
10399,D35,龍崎區,7038,龍船段,402-43,120.3990187425,22.9466813222
10400,D35,龍崎區,7038,龍船段,402-44,120.3991047196,22.9465203986
10401,D35,龍崎區,7038,龍船段,402-45,120.3991974069,22.9465456886
10402,D35,龍崎區,7038,龍船段,402-46,120.3988577293,22.9469114219
10403,D35,龍崎區,7038,龍船段,402-47,120.3992370275,22.9464705495
10404,D35,龍崎區,7038,龍船段,402-49,120.3993669250,22.9465509659
10405,D35,龍崎區,7038,龍船段,402-53,120.3992965209,22.9465162795
10406,D35,龍崎區,7038,龍船段,402-62,120.3980281317,22.9470985415
10407,D35,龍崎區,7038,龍船段,402-63,120.3983315339,22.9470821519
10408,D35,龍崎區,7038,龍船段,402-64,120.3984306983,22.9470957923
10409,D35,龍崎區,7038,龍船段,402-65,120.3987655271,22.9469924006
10410,D35,龍崎區,7038,龍船段,402-67,120.3991483284,22.9466658313
10411,D35,龍崎區,7038,龍船段,402-68,120.3992300887,22.9465914620
10412,D35,龍崎區,7038,龍船段,402-69,120.3993164841,22.9465408600
10413,D35,龍崎區,7038,龍船段,402-71,120.3993675810,22.9465369457
10414,D35,龍崎區,7038,龍船段,402-74,120.3993334953,22.9465608196
10415,D35,龍崎區,7038,龍船段,402-89,120.3992553116,22.9466026176
10416,D35,龍崎區,7038,龍船段,402-90,120.3987250259,22.9470411590
10417,D35,龍崎區,7038,龍船段,402-91,120.3991067796,22.9468244113
10418,D35,龍崎區,7038,龍船段,402-92,120.3990334886,22.9467904984
10419,D35,龍崎區,7038,龍船段,402-93,120.3987126506,22.9469389302
10420,D35,龍崎區,7038,龍船段,402-94,120.3986621843,22.9468963533
10421,D35,龍崎區,7038,龍船段,402-95,120.3985966939,22.9469193381
10422,D35,龍崎區,7038,龍船段,402-96,120.3984734862,22.9469328076
10423,D35,龍崎區,7038,龍船段,402-97,120.3982232923,22.9469106160
10424,D35,龍崎區,7038,龍船段,402-98,120.3982894108,22.9472213392
10425,D35,龍崎區,7038,龍船段,402-99,120.3981808405,22.9472538018
10426,D35,龍崎區,7038,龍船段,402-100,120.3981431621,22.9471748460
10427,D35,龍崎區,7038,龍船段,417,120.3990907131,22.9490363229
10428,D35,龍崎區,7038,龍船段,417-4,120.3986216013,22.9485425398
10429,D35,龍崎區,7038,龍船段,651,120.3983591422,22.9478644958
10430,D35,龍崎區,7038,龍船段,651-1,120.3982826827,22.9476232650
10431,D35,龍崎區,7038,龍船段,651-2,120.3980888299,22.9484140123
10432,D35,龍崎區,7038,龍船段,651-3,120.3982762116,22.9484625094
10433,D35,龍崎區,7038,龍船段,651-4,120.3985249709,22.9479152790
10434,D35,龍崎區,7038,龍船段,651-5,120.3985633195,22.9476451998
10435,D35,龍崎區,7038,龍船段,651-6,120.3977500790,22.9484512714
10436,D35,龍崎區,7038,龍船段,652,120.3977049313,22.9475880269
10437,D35,龍崎區,7038,龍船段,652-1,120.3978427000,22.9474549033
10438,D35,龍崎區,7038,龍船段,652-2,120.3979997312,22.9475536397
10439,D35,龍崎區,7038,龍船段,652-3,120.3978113552,22.9476635732
10440,D35,龍崎區,7038,龍船段,652-4,120.3974101581,22.9471272560
10441,D35,龍崎區,7038,龍船段,652-5,120.3963297736,22.9471994799
10442,D35,龍崎區,7038,龍船段,653,120.3958157360,22.9480838075
10443,D35,龍崎區,7038,龍船段,653-1,120.3956218679,22.9477378380
10444,D35,龍崎區,7038,龍船段,654,120.3951406520,22.9486238535
10445,D35,龍崎區,7038,龍船段,654-1,120.3949403357,22.9483411013
10446,D35,龍崎區,7038,龍船段,654-2,120.3947288082,22.9480808818
10447,D35,龍崎區,7038,龍船段,654-3,120.3948299229,22.9482685864
10448,D35,龍崎區,7038,龍船段,654-4,120.3949086325,22.9482194717
10449,D35,龍崎區,7038,龍船段,654-5,120.3945201259,22.9479840672
10450,D35,龍崎區,7038,龍船段,654-6,120.3946182996,22.9479212481
10451,D35,龍崎區,7038,龍船段,654-7,120.3946433174,22.9479182106
10452,D35,龍崎區,7038,龍船段,654-8,120.3945261886,22.9479909668
10453,D35,龍崎區,7038,龍船段,655,120.3941999296,22.9488187436
10454,D35,龍崎區,7038,龍船段,655-1,120.3944186617,22.9488104840
10455,D35,龍崎區,7038,龍船段,655-2,120.3940089109,22.9484695920
10456,D35,龍崎區,7038,龍船段,655-3,120.3944144026,22.9489594898
10457,D35,龍崎區,7038,龍船段,655-6,120.3943650178,22.9485341198
10458,D35,龍崎區,7038,龍船段,655-7,120.3941359585,22.9487074018
10459,D35,龍崎區,7038,龍船段,655-8,120.3939103052,22.9487878678
10460,D35,龍崎區,7038,龍船段,655-9,120.3938641628,22.9485672441
10461,D35,龍崎區,7038,龍船段,655-11,120.3938758939,22.9484123978
10462,D35,龍崎區,7038,龍船段,655-12,120.3928186980,22.9486284695
10463,D35,龍崎區,7038,龍船段,655-13,120.3928611070,22.9484961678
10464,D35,龍崎區,7038,龍船段,655-14,120.3929613143,22.9483915013
10465,D35,龍崎區,7038,龍船段,655-15,120.3930186875,22.9483660335
10466,D35,龍崎區,7038,龍船段,655-16,120.3943060378,22.9485230083
10467,D35,龍崎區,7038,龍船段,655-17,120.3941441686,22.9486244756
10468,D35,龍崎區,7038,龍船段,655-18,120.3939909986,22.9486719568
10469,D35,龍崎區,7038,龍船段,655-19,120.3941044295,22.9485903114
10470,D35,龍崎區,7038,龍船段,655-20,120.3930103562,22.9488547908
10471,D35,龍崎區,7038,龍船段,655-21,120.3929539309,22.9487887051
10472,D35,龍崎區,7038,龍船段,655-22,120.3937463280,22.9485878663
10473,D35,龍崎區,7038,龍船段,655-23,120.3937609237,22.9484697969
10474,D35,龍崎區,7038,龍船段,655-24,120.3937533045,22.9487025303
10475,D35,龍崎區,7038,龍船段,655-25,120.3935114362,22.9482645613
10476,D35,龍崎區,7038,龍船段,655-26,120.3936837257,22.9482638731
10477,D35,龍崎區,7038,龍船段,655-27,120.3938484784,22.9482726070
10478,D35,龍崎區,7038,龍船段,655-28,120.3939959938,22.9482308387
10479,D35,龍崎區,7038,龍船段,655-29,120.3933674327,22.9482590293
10480,D35,龍崎區,7038,龍船段,655-30,120.3940550342,22.9482388357
10481,D35,龍崎區,7038,龍船段,655-34,120.3938606486,22.9483316063
10482,D35,龍崎區,7038,龍船段,655-35,120.3940209310,22.9482803313
10483,D35,龍崎區,7038,龍船段,674,120.3920894520,22.9481368921
10484,D35,龍崎區,7038,龍船段,674-1,120.3922575414,22.9482719427
10485,D35,龍崎區,7038,龍船段,674-2,120.3921017171,22.9479326874
10486,D35,龍崎區,7038,龍船段,674-3,120.3920527271,22.9479601854
10487,D35,龍崎區,7038,龍船段,674-4,120.3920539748,22.9479991274
10488,D35,龍崎區,7038,龍船段,674-5,120.3920051731,22.9481173013
10489,D35,龍崎區,7038,龍船段,674-6,120.3919491485,22.9481091829
10490,D35,龍崎區,7038,龍船段,674-7,120.3919128430,22.9480941857
10491,D35,龍崎區,7038,龍船段,674-8,120.3918176216,22.9480148040
10492,D35,龍崎區,7038,龍船段,674-9,120.3923118061,22.9480437709
10493,D35,龍崎區,7038,龍船段,674-12,120.3920471984,22.9480511937
10494,D35,龍崎區,7038,龍船段,674-13,120.3921623024,22.9481479026
10495,D35,龍崎區,7038,龍船段,675-1,120.3911611769,22.9485003160
10496,D35,龍崎區,7038,龍船段,675-2,120.3914437696,22.9482129432
10497,D35,龍崎區,7038,龍船段,675-3,120.3911965672,22.9485542618
10498,D35,龍崎區,7038,龍船段,675-4,120.3910743335,22.9484793374
10499,D35,龍崎區,7038,龍船段,1234-1,120.3972233358,22.9492477899
10500,D35,龍崎區,7038,龍船段,1234-2,120.3977275342,22.9490503634
10501,D35,龍崎區,7038,龍船段,1237,120.3972200808,22.9488768367
10502,D35,龍崎區,7038,龍船段,1238,120.3981770761,22.9479175332
10503,D35,龍崎區,7038,龍船段,1239,120.3977319316,22.9477652954
10504,D35,龍崎區,7038,龍船段,1239-1,120.3977812773,22.9472356150
10505,D35,龍崎區,7038,龍船段,1240,120.3973420285,22.9472169110
10506,D35,龍崎區,7038,龍船段,1240-1,120.3975583162,22.9471826101
10507,D35,龍崎區,7038,龍船段,1240-2,120.3979148596,22.9472803534
10508,D35,龍崎區,7038,龍船段,1241,120.3965081246,22.9482097112
10509,D35,龍崎區,7038,龍船段,1241-1,120.3963244307,22.9473347126
10510,D35,龍崎區,7038,龍船段,1241-2,120.3950490957,22.9477511024
10511,D35,龍崎區,7038,龍船段,1242-1,120.3949476156,22.9477845513
10512,D35,龍崎區,7038,龍船段,1243,120.3949097685,22.9480063387
10513,D35,龍崎區,7038,龍船段,1243-1,120.3948160749,22.9478292511
10514,D35,龍崎區,7038,龍船段,1244,120.3944419717,22.9483229856
10515,D35,龍崎區,7038,龍船段,1245,120.3927975107,22.9482712063
10516,D35,龍崎區,7038,龍船段,1247,120.3912350531,22.9482082365
10517,D35,龍崎區,7038,龍船段,1248,120.3908470142,22.9485844942
10518,D35,龍崎區,7038,龍船段,1261-5,120.3917436020,22.9481034467
10519,D35,龍崎區,7038,龍船段,1261-6,120.3923437523,22.9481048184
10520,D35,龍崎區,7038,龍船段,1261-10,120.3918665958,22.9483165271
10521,D35,龍崎區,7038,龍船段,1265-2,120.3914294973,22.9484374416
10522,D35,龍崎區,7038,龍船段,189,120.3993104187,22.9365044991
10523,D35,龍崎區,7038,龍船段,189-2,120.3990168539,22.9369882382
10524,D35,龍崎區,7038,龍船段,190,120.3989020807,22.9368953889
10525,D35,龍崎區,7038,龍船段,190-1,120.3986948426,22.9369143532
10526,D35,龍崎區,7038,龍船段,192,120.3964119922,22.9369347037
10527,D35,龍崎區,7038,龍船段,193,120.3959251867,22.9366591823
10528,D35,龍崎區,7038,龍船段,193-1,120.3956371679,22.9367363361
10529,D35,龍崎區,7038,龍船段,193-5,120.3963288852,22.9366263207
10530,D35,龍崎區,7038,龍船段,194,120.3958950890,22.9369682143
10531,D35,龍崎區,7038,龍船段,195,120.3960777220,22.9371574169
10532,D35,龍崎區,7038,龍船段,195-1,120.3968824974,22.9374378306
10533,D35,龍崎區,7038,龍船段,195-2,120.3966728079,22.9372549824
10534,D35,龍崎區,7038,龍船段,195-3,120.3964528586,22.9371261238
10535,D35,龍崎區,7038,龍船段,195-4,120.3962753162,22.9370347517
10536,D35,龍崎區,7038,龍船段,195-5,120.3959155428,22.9368717573
10537,D35,龍崎區,7038,龍船段,195-6,120.3959982826,22.9373946990
10538,D35,龍崎區,7038,龍船段,195-7,120.3964549415,22.9374979766
10539,D35,龍崎區,7038,龍船段,196,120.3957748503,22.9375621891
10540,D35,龍崎區,7038,龍船段,196-1,120.3959306368,22.9375181200
10541,D35,龍崎區,7038,龍船段,196-2,120.3956075118,22.9374017390
10542,D35,龍崎區,7038,龍船段,392-2,120.3985925218,22.9414094854
10543,D35,龍崎區,7038,龍船段,392-4,120.3989225340,22.9415497252
10544,D35,龍崎區,7038,龍船段,392-5,120.3992690210,22.9417310095
10545,D35,龍崎區,7038,龍船段,399,120.3992816774,22.9396393541
10546,D35,龍崎區,7038,龍船段,1052-1,120.3979018694,22.9374603203
10547,D35,龍崎區,7038,龍船段,1053,120.3971029466,22.9376344408
10548,D35,龍崎區,7038,龍船段,1054,120.3966048526,22.9367912529
10549,D35,龍崎區,7038,龍船段,1055,120.3965394318,22.9364493608
10550,D35,龍崎區,7038,龍船段,193-7,120.3960625888,22.9360233641
10551,D35,龍崎區,7038,龍船段,1056,120.3988766930,22.9356254810
10552,D35,龍崎區,7038,龍船段,668-1,120.3897227470,22.9533455952
10553,D35,龍崎區,7038,龍船段,668-4,120.3901271518,22.9532358245
10554,D35,龍崎區,7038,龍船段,668-6,120.3899207233,22.9535681193
10555,D35,龍崎區,7038,龍船段,668-8,120.3902379511,22.9548172423
10556,D35,龍崎區,7038,龍船段,668-16,120.3899656503,22.9556303270
10557,D35,龍崎區,7038,龍船段,668-24,120.3904215068,22.9557611276
10558,D35,龍崎區,7038,龍船段,680,120.3862540682,22.9507848080
10559,D35,龍崎區,7038,龍船段,680-1,120.3865408991,22.9510040637
10560,D35,龍崎區,7038,龍船段,681,120.3863309333,22.9515953354
10561,D35,龍崎區,7038,龍船段,681-1,120.3860393936,22.9515296115
10562,D35,龍崎區,7038,龍船段,681-2,120.3882961435,22.9516714805
10563,D35,龍崎區,7038,龍船段,681-3,120.3863509312,22.9517923301
10564,D35,龍崎區,7038,龍船段,681-4,120.3864231704,22.9517756786
10565,D35,龍崎區,7038,龍船段,681-5,120.3866242813,22.9514122212
10566,D35,龍崎區,7038,龍船段,681-6,120.3866810263,22.9514119581
10567,D35,龍崎區,7038,龍船段,681-8,120.3857978054,22.9509689340
10568,D35,龍崎區,7038,龍船段,681-9,120.3859403486,22.9521656727
10569,D35,龍崎區,7038,龍船段,681-10,120.3862006349,22.9522734271
10570,D35,龍崎區,7038,龍船段,681-11,120.3865351337,22.9515399849
10571,D35,龍崎區,7038,龍船段,681-12,120.3864753647,22.9515455540
10572,D35,龍崎區,7038,龍船段,681-13,120.3871339260,22.9508424686
10573,D35,龍崎區,7038,龍船段,681-14,120.3869861299,22.9507283400
10574,D35,龍崎區,7038,龍船段,681-15,120.3878817986,22.9509974303
10575,D35,龍崎區,7038,龍船段,681-16,120.3875562406,22.9508775708
10576,D35,龍崎區,7038,龍船段,681-17,120.3875277877,22.9510544050
10577,D35,龍崎區,7038,龍船段,681-18,120.3873193105,22.9510069950
10578,D35,龍崎區,7038,龍船段,681-19,120.3873080798,22.9510631217
10579,D35,龍崎區,7038,龍船段,681-20,120.3879454478,22.9510080753
10580,D35,龍崎區,7038,龍船段,681-21,120.3878225966,22.9511056350
10581,D35,龍崎區,7038,龍船段,681-22,120.3872798216,22.9510586052
10582,D35,龍崎區,7038,龍船段,681-23,120.3866377782,22.9515071444
10583,D35,龍崎區,7038,龍船段,681-24,120.3868953720,22.9515841923
10584,D35,龍崎區,7038,龍船段,681-25,120.3865138171,22.9517668449
10585,D35,龍崎區,7038,龍船段,681-26,120.3864172815,22.9518068554
10586,D35,龍崎區,7038,龍船段,681-27,120.3864893909,22.9517420119
10587,D35,龍崎區,7038,龍船段,681-28,120.3863119581,22.9519525567
10588,D35,龍崎區,7038,龍船段,681-29,120.3862336341,22.9519928929
10589,D35,龍崎區,7038,龍船段,681-30,120.3861845634,22.9519918204
10590,D35,龍崎區,7038,龍船段,681-31,120.3861355581,22.9520709570
10591,D35,龍崎區,7038,龍船段,681-32,120.3857030271,22.9514522122
10592,D35,龍崎區,7038,龍船段,681-33,120.3858083884,22.9515362122
10593,D35,龍崎區,7038,龍船段,681-34,120.3856428625,22.9510873484
10594,D35,龍崎區,7038,龍船段,681-35,120.3857210720,22.9510506658
10595,D35,龍崎區,7038,龍船段,681-36,120.3877791461,22.9511713191
10596,D35,龍崎區,7038,龍船段,681-38,120.3881245150,22.9511975965
10597,D35,龍崎區,7038,龍船段,681-39,120.3867308852,22.9515699701
10598,D35,龍崎區,7038,龍船段,681-40,120.3862778824,22.9520941216
10599,D35,龍崎區,7038,龍船段,681-41,120.3858429426,22.9518438482
10600,D35,龍崎區,7038,龍船段,681-44,120.3856598802,22.9510724010
10601,D35,龍崎區,7038,龍船段,681-45,120.3856425565,22.9511499706
10602,D35,龍崎區,7038,龍船段,681-46,120.3856712109,22.9511365757
10603,D35,龍崎區,7038,龍船段,681-47,120.3857279722,22.9511282606
10604,D35,龍崎區,7038,龍船段,681-48,120.3861602653,22.9511176560
10605,D35,龍崎區,7038,龍船段,681-50,120.3858359585,22.9509884174
10606,D35,龍崎區,7038,龍船段,681-51,120.3865808424,22.9512004599
10607,D35,龍崎區,7038,龍船段,681-52,120.3867030562,22.9512971852
10608,D35,龍崎區,7038,龍船段,681-53,120.3867173636,22.9513492690
