Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
150,D38,南化區,8014,南化段,1370-134,120.5075990779,23.0488789891
151,D38,南化區,8014,南化段,1370-147,120.5058315707,23.0513321996
152,D38,南化區,8014,南化段,1370-181,120.5056278335,23.0543029996
153,D38,南化區,8014,南化段,1370-188,120.5064025915,23.0536926615
154,D38,南化區,8014,南化段,1370-189,120.5066503024,23.0529973289
155,D38,南化區,8014,南化段,1370-261,120.5114502190,23.0480104801
156,D38,南化區,8014,南化段,1372-26,120.5046239841,23.0573311257
157,D38,南化區,8014,南化段,1373-9,120.4973814476,23.0502368762
158,D38,南化區,8014,南化段,1373-97,120.4999471408,23.0478277042
159,D38,南化區,8014,南化段,1377-11,120.4967354609,23.0559322605
160,D38,南化區,8014,南化段,1378-1,120.4826023752,23.0417414611
161,D38,南化區,8014,南化段,1378-32,120.4877541706,23.0407598573
162,D38,南化區,8014,南化段,1378-39,120.4879228514,23.0404986610
163,D38,南化區,8014,南化段,1378-46,120.4879603966,23.0391955422
164,D38,南化區,8014,南化段,1378-60,120.4882259329,23.0411895693
165,D38,南化區,8014,南化段,1378-65,120.4910417431,23.0413588158
166,D38,南化區,8014,南化段,1378-148,120.4928503625,23.0415745972
167,D38,南化區,8014,南化段,1378-150,120.4931341557,23.0419395125
168,D38,南化區,8014,南化段,1378-178,120.4970891727,23.0399242502
169,D38,南化區,8014,南化段,1378-196,120.4991311484,23.0411200808
170,D38,南化區,8014,南化段,1378-241,120.4969927980,23.0422207789
171,D38,南化區,8014,南化段,1380-24,120.4982671305,23.0350673886
172,D38,南化區,8014,南化段,1381-30,120.4884234846,23.0644049993
173,D38,南化區,8014,南化段,1415,120.4956247757,23.0521442242
174,D38,南化區,8014,南化段,1424-116,120.4943042644,23.0348851854
175,D38,南化區,8014,南化段,1424-117,120.4934817763,23.0349378884
176,D38,南化區,8014,南化段,1424-194,120.4968810471,23.0331544424
177,D38,南化區,8014,南化段,1482,120.4881396293,23.0516685662
178,D38,南化區,8014,南化段,1530,120.4877214158,23.0618461212
179,D38,南化區,8014,南化段,1567,120.4865872774,23.0544367293
180,D38,南化區,8014,南化段,1630,120.4844592704,23.0546253764
181,D38,南化區,8014,南化段,1638,120.4854295031,23.0541071880
182,D38,南化區,8014,南化段,1851-125,120.4891962373,23.0348702618
183,D38,南化區,8014,南化段,1854,120.4783464705,23.0632315586
184,D38,南化區,8014,南化段,1890,120.4763376601,23.0611189471
185,D38,南化區,8014,南化段,1894,120.4770728190,23.0612859680
186,D38,南化區,8014,南化段,1953-32,120.4748411496,23.0550663411
187,D38,南化區,8014,南化段,2017,120.4744470327,23.0611250905
188,D38,南化區,8014,南化段,2046-40,120.4709266171,23.0482446689
189,D38,南化區,8014,南化段,2050,120.4718873581,23.0414319385
190,D38,南化區,8014,南化段,2053,120.4724962807,23.0410046564
191,D38,南化區,8014,南化段,2153-10,120.4611305735,23.0457999939
192,D38,南化區,8014,南化段,2221,120.5143109893,23.0526856327
193,D38,南化區,8014,南化段,2222,120.5145784509,23.0516550927
194,D38,南化區,8014,南化段,2266,120.5175536007,23.0485795392
195,D38,南化區,8014,南化段,2350,120.5058098908,23.0366474903
196,D38,南化區,8014,南化段,2446,120.5058128037,23.0370454870
197,D38,南化區,8014,南化段,95-2,120.4974599927,23.0323197798
198,D38,南化區,8014,南化段,133,120.4878469972,23.0378953217
199,D38,南化區,8014,南化段,134-2,120.4882312669,23.0384558831
200,D38,南化區,8014,南化段,162-11,120.4882951634,23.0439622559
201,D38,南化區,8014,南化段,162-37,120.4877817283,23.0417436488
202,D38,南化區,8014,南化段,162-42,120.4869993969,23.0415837740
203,D38,南化區,8014,南化段,162-321,120.4845701780,23.0417479320
204,D38,南化區,8014,南化段,162-326,120.4845424946,23.0413780860
205,D38,南化區,8014,南化段,162-346,120.4840970787,23.0413612568
206,D38,南化區,8014,南化段,208-7,120.4790380724,23.0365465815
207,D38,南化區,8014,南化段,352,120.4943709446,23.0480499953
208,D38,南化區,8014,南化段,357-1,120.4932916238,23.0484711203
209,D38,南化區,8014,南化段,369,120.4886181580,23.0500602793
210,D38,南化區,8014,南化段,370-3,120.4884745805,23.0497768107
211,D38,南化區,8014,南化段,401-1,120.4853401341,23.0481344030
212,D38,南化區,8014,南化段,405-2,120.4869409379,23.0483161274
213,D38,南化區,8014,南化段,428-1,120.4880497280,23.0504496217
214,D38,南化區,8014,南化段,475-2,120.4971406588,23.0482451872
215,D38,南化區,8014,南化段,483,120.4968615382,23.0479074099
216,D38,南化區,8014,南化段,495-1,120.5001639882,23.0477333120
217,D38,南化區,8014,南化段,553,120.4906782802,23.0539287733
218,D38,南化區,8014,南化段,576,120.4928970638,23.0547423673
219,D38,南化區,8014,南化段,581,120.4959624979,23.0547276181
220,D38,南化區,8014,南化段,629,120.5059883939,23.0562466275
221,D38,南化區,8014,南化段,670,120.4967942488,23.0582717925
222,D38,南化區,8014,南化段,719-2,120.4883118150,23.0553898562
223,D38,南化區,8014,南化段,719-3,120.4880922165,23.0558183781
224,D38,南化區,8014,南化段,761,120.4854824606,23.0612270568
225,D38,南化區,8014,南化段,782-7,120.4837760937,23.0614851734
226,D38,南化區,8014,南化段,813,120.4797326802,23.0677946879
227,D38,南化區,8014,南化段,825-27,120.4792287519,23.0703286201
228,D38,南化區,8014,南化段,855-4,120.4794054717,23.0614794484
229,D38,南化區,8014,南化段,882,120.4743611634,23.0546827604
230,D38,南化區,8014,南化段,889,120.4764521628,23.0543233263
231,D38,南化區,8014,南化段,890-2,120.4779094157,23.0544981061
232,D38,南化區,8014,南化段,892-3,120.4785035125,23.0554428349
233,D38,南化區,8014,南化段,903,120.4810334556,23.0548749377
234,D38,南化區,8014,南化段,905,120.4788472320,23.0548297509
235,D38,南化區,8014,南化段,946-3,120.4839151270,23.0485834858
236,D38,南化區,8014,南化段,948-4,120.4848968630,23.0482885921
237,D38,南化區,8014,南化段,952-2,120.4823113383,23.0480712382
238,D38,南化區,8014,南化段,956,120.4801980410,23.0480703064
239,D38,南化區,8014,南化段,969,120.4791510172,23.0505784116
240,D38,南化區,8014,南化段,1011-1,120.4782870766,23.0482008047
241,D38,南化區,8014,南化段,1030-13,120.4789195247,23.0468891564
242,D38,南化區,8014,南化段,1061-1,120.4686734965,23.0488061534
243,D38,南化區,8014,南化段,1103-1,120.4702923848,23.0459922572
244,D38,南化區,8014,南化段,1125-1,120.4701432621,23.0446269306
245,D38,南化區,8014,南化段,1125-3,120.4703466270,23.0446764941
246,D38,南化區,8014,南化段,1125-4,120.4701841745,23.0445356192
247,D38,南化區,8014,南化段,1128-2,120.4699420498,23.0450123908
248,D38,南化區,8014,南化段,1190,120.4617726952,23.0432551560
249,D38,南化區,8014,南化段,1193-3,120.4646791281,23.0414653978
250,D38,南化區,8014,南化段,1216,120.4707287063,23.0430020315
251,D38,南化區,8014,南化段,1216-2,120.4706513640,23.0432588462
252,D38,南化區,8014,南化段,1228-10,120.4705980511,23.0418459485
253,D38,南化區,8014,南化段,1232,120.4700171527,23.0408155328
254,D38,南化區,8014,南化段,1268-2,120.5047707173,23.0484061786
255,D38,南化區,8014,南化段,1270-1,120.4992630214,23.0424264266
256,D38,南化區,8014,南化段,1270-3,120.4970459053,23.0434361465
257,D38,南化區,8014,南化段,1271,120.5043249770,23.0349233960
258,D38,南化區,8014,南化段,1297-1,120.4628649625,23.0480561476
259,D38,南化區,8014,南化段,1333,120.5057724340,23.0441710653
260,D38,南化區,8014,南化段,1367-100,120.5119357658,23.0481882487
261,D38,南化區,8014,南化段,1367-149,120.5154104596,23.0480379014
262,D38,南化區,8014,南化段,1368-17,120.5143290846,23.0450551636
263,D38,南化區,8014,南化段,1370-34,120.5034070666,23.0545508295
264,D38,南化區,8014,南化段,1370-58,120.5047588220,23.0545298294
265,D38,南化區,8014,南化段,1370-88,120.5056518562,23.0493708319
266,D38,南化區,8014,南化段,1370-139,120.5063937466,23.0503885728
267,D38,南化區,8014,南化段,1370-144,120.5053423368,23.0508431708
268,D38,南化區,8014,南化段,1370-183,120.5056506534,23.0540306939
269,D38,南化區,8014,南化段,1373-47,120.5010525166,23.0484138089
270,D38,南化區,8014,南化段,1373-77,120.5025483112,23.0479672910
271,D38,南化區,8014,南化段,1373-86,120.5056637779,23.0473180569
272,D38,南化區,8014,南化段,1374-2,120.5075593061,23.0416582057
273,D38,南化區,8014,南化段,1375-54,120.5062232567,23.0404844308
274,D38,南化區,8014,南化段,1376-151,120.5010675989,23.0353161530
275,D38,南化區,8014,南化段,1377-12,120.4970508792,23.0556419991
276,D38,南化區,8014,南化段,1378,120.4831090155,23.0403861977
277,D38,南化區,8014,南化段,1378-91,120.4970560117,23.0397674519
278,D38,南化區,8014,南化段,1378-176,120.4965411978,23.0404451952
279,D38,南化區,8014,南化段,1378-247,120.4918612147,23.0414200938
280,D38,南化區,8014,南化段,1381-11,120.4876461021,23.0660460839
281,D38,南化區,8014,南化段,1381-17,120.4875755487,23.0641017448
